potencia_cv,torque_nm,preco_tabela_brl,capacidade_carga_kg,capacidade_reboque_kg,profundidade_vadeo_mm,angulo_ataque_graus,angulo_saida_graus,airbags_quantidade,tela_central_pol,frenagem_autonoma,perfil
242.0,407.0,283786.0,1134.0,2863.0,561.0,22.255972544310684,20.095929726568635,6.0,10.224444986147153,1.0,custo_beneficio
213.0,346.0,253128.0,996.0,2401.0,622.0,23.61857663470287,16.31748542267345,6.0,11.953377868639933,1.0,custo_beneficio
243.0,430.0,247781.0,1107.0,2670.0,564.0,28.79988001478575,15.660500378162986,6.0,9.763569903940418,0.0,custo_beneficio
260.0,416.0,273199.0,1157.0,2560.0,533.0,23.789957190944786,20.98981790719641,6.0,9.450488416819928,0.0,custo_beneficio
220.0,435.0,220652.0,960.0,2346.0,417.0,23.246776073021124,18.810462938384266,6.0,10.626098506146937,1.0,custo_beneficio
228.0,522.0,286107.0,880.0,2511.0,618.0,27.22965755540187,18.21676291471342,7.0,9.265469751448538,1.0,custo_beneficio
188.0,508.0,239516.0,901.0,2356.0,644.0,25.413100125162313,21.031304660824468,6.0,7.6444664972223055,1.0,custo_beneficio
291.0,475.0,257350.0,1123.0,2577.0,573.0,23.42189715939825,22.49862671580426,6.0,10.270051094229592,0.0,custo_beneficio
266.0,486.0,298717.0,1052.0,2479.0,616.0,23.18784729049987,21.135129157115003,7.0,9.650658303981379,1.0,custo_beneficio
167.0,385.0,295997.0,1135.0,2143.0,607.0,28.669626112493276,20.924342356007536,6.0,11.3468208503065,0.0,custo_beneficio
198.0,500.0,253779.0,1362.0,2448.0,582.0,25.26545729860054,19.40547826785016,8.0,8.511772859771627,0.0,custo_beneficio
219.0,421.0,218627.0,996.0,2458.0,606.0,27.133372443350368,19.76452494233272,7.0,9.840613480763285,0.0,custo_beneficio
208.0,438.0,256689.0,912.0,2351.0,613.0,26.604867823609254,20.324330989090278,6.0,8.30012564930228,0.0,custo_beneficio
275.0,436.0,237339.0,1042.0,2288.0,609.0,24.011791129959548,24.982410240068454,7.0,11.258252604177658,1.0,custo_beneficio
190.0,433.0,320084.0,1013.0,2490.0,604.0,22.4984265687919,18.862261313976987,6.0,9.604794444705979,1.0,custo_beneficio
157.0,552.0,255173.0,880.0,2239.0,559.0,22.456038056966563,23.15045659598789,7.0,10.4723120532504,1.0,custo_beneficio
255.0,545.0,350282.0,941.0,3106.0,564.0,23.518836361548715,21.817680937194613,7.0,9.393304890915845,1.0,custo_beneficio
189.0,514.0,248002.0,1066.0,2518.0,632.0,20.86193821952642,22.46131012959359,8.0,9.178233032909883,0.0,custo_beneficio
174.0,399.0,182259.0,984.0,2732.0,574.0,21.649687760863035,19.785803138562382,6.0,8.300421338822932,0.0,custo_beneficio
194.0,505.0,247510.0,1060.0,2330.0,614.0,26.957899719442526,21.83763587978043,8.0,10.177746927089178,1.0,custo_beneficio
199.0,450.0,240387.0,995.0,2227.0,601.0,28.276514782033658,23.927754929173897,6.0,9.859083754302128,1.0,custo_beneficio
232.0,434.0,271025.0,941.0,2435.0,594.0,21.28848802020087,22.52066791586047,6.0,11.115122009405978,1.0,custo_beneficio
263.0,661.0,370515.0,1110.0,2334.0,983.0,40.23410385835035,29.003810735112125,7.0,8.310358466675867,1.0,offroad
235.0,493.0,402242.0,1053.0,2717.0,911.0,37.819511459821605,33.415381680509974,8.0,10.013286555503344,0.0,offroad
213.0,638.0,366481.0,819.0,3405.0,965.0,34.85563154857279,37.55692404111152,6.0,12.257413283672808,1.0,offroad
301.0,533.0,416763.0,927.0,2861.0,906.0,33.669871037987264,28.583216172028973,7.0,11.699207045762211,0.0,offroad
243.0,549.0,383995.0,1041.0,2703.0,889.0,35.299296653738594,23.995020884766546,6.0,9.21572111944557,1.0,offroad
318.0,578.0,461948.0,1118.0,2787.0,971.0,36.14448079644534,27.077064236097176,7.0,9.273779303669185,1.0,offroad
272.0,569.0,415736.0,1166.0,3171.0,855.0,40.2430411960655,28.905072344319674,8.0,11.54637900755036,1.0,offroad
265.0,576.0,361130.0,1174.0,2780.0,809.0,42.42347748045788,33.42246647629016,7.0,11.132864498485858,1.0,offroad
262.0,471.0,332465.0,591.0,2958.0,787.0,35.209668398787535,24.312075593911164,6.0,10.12436777975806,1.0,offroad
253.0,670.0,450567.0,1102.0,2902.0,959.0,29.564376527560626,25.08754479652718,7.0,11.797414054966954,0.0,offroad
269.0,567.0,370837.0,812.0,3283.0,902.0,37.76176320489969,27.797727645034232,7.0,8.939939847440492,1.0,offroad
226.0,509.0,358815.0,936.0,2838.0,875.0,35.276667307525976,28.991453893211087,8.0,8.831421393539964,0.0,offroad
256.0,586.0,387530.0,804.0,3298.0,801.0,35.316084297222524,34.075441091873444,8.0,11.388515136570804,1.0,offroad
265.0,538.0,436907.0,931.0,3233.0,769.0,35.82297354778166,23.053592204939314,6.0,9.599293771087368,0.0,offroad
287.0,548.0,327478.0,1109.0,2968.0,823.0,35.14663572403997,39.22834199680956,8.0,10.373255618127068,0.0,offroad
247.0,606.0,388324.0,688.0,2796.0,823.0,28.437877775833634,25.94904473424598,8.0,7.0287452936160495,1.0,offroad
268.0,629.0,435338.0,1053.0,2710.0,743.0,28.850959552094743,25.558560979609254,8.0,9.741255948403815,1.0,offroad
232.0,519.0,396948.0,969.0,3003.0,912.0,30.869188930298705,31.46546602402329,8.0,9.97904015728589,1.0,offroad
305.0,523.0,370891.0,1036.0,2918.0,882.0,35.984172062685964,36.41396434124604,7.0,11.092259124320826,1.0,offroad
230.0,482.0,397315.0,918.0,2779.0,770.0,33.37223418829648,33.79575185601824,7.0,9.96221697470578,0.0,offroad
280.0,546.0,403362.0,929.0,2848.0,766.0,38.24190121879537,28.648990985226963,6.0,8.336775518070182,0.0,offroad
239.0,573.0,352828.0,1164.0,3078.0,806.0,33.35235715306327,33.924158498994665,7.0,7.564292032791396,0.0,offroad
321.0,385.0,394858.0,999.0,3041.0,852.0,30.358082433177948,31.950929948979148,7.0,10.948324471047776,0.0,offroad
294.0,555.0,376458.0,1011.0,3032.0,904.0,37.25284063557872,37.27070203849484,6.0,10.054929889537334,0.0,offroad
337.0,349.0,441841.0,929.0,2759.0,828.0,33.43674933614888,32.142944335368874,7.0,7.660846331310662,1.0,offroad
294.0,618.0,340648.0,872.0,2848.0,863.0,40.19917079245393,22.833969849802372,6.0,13.250868959699492,1.0,offroad
188.0,545.0,432805.0,1102.0,3274.0,795.0,40.6555537154281,26.622873449347654,7.0,7.546481546499667,1.0,offroad
259.0,581.0,360008.0,1439.0,3202.0,827.0,31.303609507845195,23.418990563009253,7.0,8.46217137139385,1.0,offroad
314.0,593.0,363841.0,1034.0,2844.0,944.0,34.33783436553722,29.697817496136455,7.0,8.070874675060077,0.0,offroad
240.0,534.0,419635.0,808.0,3317.0,820.0,33.64001122828079,26.066425582060422,7.0,10.567069390641825,0.0,offroad
235.0,648.0,364166.0,1178.0,3242.0,688.0,31.485721284657405,33.30534827992386,6.0,7.130001624776605,1.0,offroad
294.0,574.0,490534.0,1104.0,3657.0,898.0,38.59617770173442,36.909275407107586,8.0,10.56589488901334,1.0,offroad
328.0,551.0,343921.0,1018.0,3249.0,893.0,30.0154133993434,36.690621234721625,6.0,10.196471693795553,1.0,offroad
235.0,594.0,337451.0,1112.0,3230.0,839.0,37.94212349474184,27.111478137091975,7.0,9.26062258757612,1.0,offroad
265.0,641.0,399409.0,873.0,2594.0,858.0,34.40060293311273,30.305870001220427,7.0,9.975918941127121,0.0,offroad
190.0,599.0,361178.0,1041.0,3175.0,920.0,29.724709628656214,28.05148735749993,8.0,10.655669511881099,0.0,offroad
343.0,576.0,335478.0,926.0,2822.0,886.0,35.89949105955041,25.367226502052375,7.0,9.34614779636435,0.0,offroad
227.0,628.0,391535.0,1013.0,3091.0,855.0,39.3500189700041,30.43200213596277,7.0,7.812680329271874,0.0,offroad
246.0,504.0,399795.0,984.0,3472.0,830.0,32.06916723611137,33.13528676382575,7.0,9.908602547279074,0.0,offroad
264.0,640.0,327108.0,1033.0,2826.0,866.0,34.77329709070743,30.325274784390423,6.0,10.671896010069085,0.0,offroad
282.0,544.0,336561.0,1079.0,2990.0,895.0,31.829709753200984,23.771963761017993,7.0,9.200493877260499,1.0,offroad
244.0,624.0,365592.0,1019.0,3047.0,860.0,34.915548113407596,31.7871024164361,7.0,8.283116086990336,1.0,offroad
251.0,591.0,337440.0,1086.0,3662.0,806.0,36.163303166283946,23.855730439533804,8.0,10.68085784416202,0.0,offroad
234.0,542.0,324935.0,1095.0,3302.0,851.0,31.97450653132498,35.563330626363516,6.0,8.056029969028348,0.0,offroad
262.0,639.0,360943.0,1078.0,3420.0,783.0,33.01922004187658,29.735151245700276,6.0,12.306326978551516,1.0,offroad
289.0,545.0,387626.0,798.0,3664.0,775.0,33.87386553603427,29.88631637455267,7.0,11.708077101784147,0.0,offroad
353.0,605.0,330768.0,1074.0,2782.0,919.0,31.601282898122935,29.603945269403706,7.0,9.167090367980244,1.0,offroad
291.0,652.0,291006.0,1138.0,3751.0,825.0,41.6330201423814,29.078935547790607,7.0,9.09057101480613,1.0,offroad
244.0,642.0,338091.0,921.0,3178.0,850.0,37.046180333703596,30.832403392654175,7.0,10.71943797932736,1.0,offroad
232.0,657.0,348286.0,1146.0,2929.0,861.0,33.26762407188255,26.4440159909119,7.0,11.835586063757082,1.0,offroad
241.0,640.0,357712.0,885.0,2567.0,876.0,39.841180803652705,34.432155937847014,6.0,11.064899122220856,0.0,offroad
295.0,681.0,396604.0,1083.0,2903.0,775.0,32.606528848251486,29.967943365128708,8.0,10.585417715589319,1.0,offroad
240.0,584.0,438942.0,943.0,2906.0,776.0,32.401851954932,31.844434869773135,7.0,10.0113402705912,0.0,offroad
255.0,708.0,375304.0,1151.0,2879.0,889.0,38.248054807030904,30.72972189701453,8.0,10.002194282220685,1.0,offroad
243.0,653.0,406374.0,1057.0,2483.0,810.0,36.439751709030034,31.436341468754122,8.0,11.822000170199354,1.0,offroad
270.0,520.0,267210.0,1056.0,3052.0,816.0,29.332894302194475,32.204088300430584,8.0,9.290473499093569,1.0,offroad
196.0,538.0,369531.0,1189.0,2509.0,956.0,35.475495655482014,29.663997683931495,8.0,9.70291035517164,1.0,offroad
252.0,642.0,326573.0,1044.0,2884.0,808.0,44.05091311489363,31.46667757163711,7.0,11.684247168248692,1.0,offroad
334.0,429.0,341561.0,940.0,3174.0,862.0,34.416148407555625,29.958009293802967,7.0,8.532965464716147,1.0,offroad
297.0,675.0,340499.0,1090.0,2914.0,915.0,38.576869718373494,30.7392328972856,8.0,8.15495488611697,0.0,offroad
248.0,500.0,365573.0,1197.0,3343.0,788.0,30.912849044350274,34.4613934738782,6.0,8.296546142863257,0.0,offroad
290.0,543.0,460852.0,899.0,3343.0,860.0,35.88268198982,23.103919965270094,7.0,11.190919800206883,1.0,offroad
258.0,594.0,323740.0,858.0,3168.0,880.0,34.51790628864226,32.73070602415126,7.0,8.23869655641978,1.0,offroad
272.0,587.0,495297.0,818.0,3238.0,941.0,33.86299725725509,33.00870775399196,6.0,11.71927285457416,0.0,offroad
202.0,629.0,423577.0,1042.0,2663.0,925.0,42.13023723901425,30.514768896060907,8.0,10.8254002957314,0.0,offroad
255.0,610.0,390086.0,1068.0,2964.0,848.0,38.17001160174078,38.20968456663754,6.0,7.899893148397392,1.0,offroad
333.0,544.0,307839.0,1082.0,3523.0,886.0,35.71679257048671,31.431993229715978,6.0,7.889427203501581,1.0,offroad
201.0,646.0,408330.0,1083.0,3043.0,878.0,32.19793380178163,28.9167153992547,8.0,10.288006355453016,0.0,offroad
264.0,557.0,537888.0,1117.0,3123.0,837.0,33.42073410569643,29.542197921955655,6.0,7.0,1.0,offroad
302.0,592.0,368036.0,1192.0,2555.0,808.0,40.320321093468856,30.458917636363015,7.0,11.327263874201737,0.0,offroad
266.0,563.0,282270.0,959.0,3264.0,879.0,37.166791092858034,28.68571856776175,7.0,12.019179627847446,1.0,offroad
238.0,589.0,453085.0,1126.0,2611.0,784.0,37.02618436324197,29.774818234172916,7.0,9.317242324069355,0.0,offroad
272.0,626.0,361244.0,1203.0,2763.0,886.0,40.01841493530946,25.17946578754765,6.0,11.163966349609241,1.0,offroad
290.0,649.0,371425.0,904.0,3286.0,915.0,30.92367828020662,25.78630222861767,6.0,10.3378850229754,0.0,offroad
297.0,537.0,274265.0,944.0,3018.0,834.0,30.9448885771918,23.64522858442414,8.0,10.525863186418817,1.0,offroad
263.0,655.0,439385.0,893.0,2653.0,877.0,37.22285004059274,31.40059361820174,6.0,7.0,1.0,offroad
235.0,578.0,404360.0,1099.0,3043.0,868.0,35.29702910426386,32.39966780976469,7.0,10.058213500682202,1.0,offroad
275.0,609.0,393373.0,1049.0,3402.0,864.0,32.72850517834395,33.09262375097959,7.0,7.950702493496624,1.0,offroad
290.0,505.0,360859.0,921.0,2853.0,901.0,37.472769122415386,29.933072370512022,6.0,12.264173575603975,0.0,offroad
207.0,537.0,415979.0,990.0,2913.0,873.0,32.40475612530546,28.796852181714616,8.0,10.182191596299319,1.0,offroad
344.0,534.0,296743.0,739.0,2954.0,813.0,35.72751175373478,30.464091852091354,7.0,12.567710301294257,0.0,offroad
244.0,554.0,297142.0,1061.0,3381.0,865.0,32.03384138302227,30.15593257949903,7.0,7.950828878599473,0.0,offroad
199.0,561.0,403165.0,956.0,2917.0,782.0,36.982893454785795,27.730357799933017,7.0,8.059981725497753,0.0,offroad
214.0,684.0,401448.0,1044.0,2961.0,846.0,34.078017277081734,28.94205712771116,6.0,10.796300743100723,1.0,offroad
225.0,702.0,406517.0,1039.0,2682.0,884.0,34.59200028741335,30.749591293961124,6.0,10.197955002918363,1.0,offroad
235.0,554.0,341719.0,1095.0,2538.0,881.0,37.39570146743549,26.921247135570656,8.0,8.769507308301298,1.0,offroad
261.0,596.0,372357.0,1056.0,3528.0,822.0,28.99687010253803,32.89073254060729,7.0,9.964666899668869,1.0,offroad
259.0,512.0,412142.0,824.0,2909.0,794.0,35.44388639797236,28.717804130017846,6.0,10.265143154875396,1.0,offroad
295.0,577.0,330573.0,1291.0,3142.0,841.0,39.953215843456384,36.44635463285312,6.0,9.142334637085918,1.0,offroad
223.0,558.0,427650.0,961.0,3138.0,842.0,35.89874140063653,29.200346096666607,6.0,11.940054831228506,1.0,offroad
286.0,612.0,454647.0,949.0,3443.0,813.0,39.65026244040625,32.861134943444306,7.0,8.629812130551667,0.0,offroad
295.0,566.0,364637.0,1177.0,2970.0,895.0,34.2112698023453,35.83332140729633,6.0,9.500268501884056,0.0,offroad
216.0,676.0,424592.0,979.0,2456.0,848.0,35.355705187366986,34.085262066565306,7.0,12.382670764360167,1.0,offroad
300.0,644.0,404934.0,747.0,2953.0,786.0,34.29087979478674,33.43001482646863,8.0,8.083873001828453,0.0,offroad
284.0,428.0,387440.0,972.0,2706.0,756.0,32.42839875284552,29.319279802973284,7.0,10.998816735559585,1.0,offroad
228.0,632.0,382364.0,1090.0,2869.0,908.0,36.03328665420835,27.62194255278788,6.0,7.9198476837434715,0.0,offroad
265.0,578.0,399765.0,1004.0,3404.0,892.0,34.973817211407386,30.758411841241855,6.0,10.443498327222999,1.0,offroad
257.0,490.0,443914.0,992.0,2941.0,899.0,36.47813679107456,26.049779199672777,6.0,10.255168002481444,1.0,offroad
268.0,475.0,345486.0,976.0,2965.0,768.0,39.03082954066616,29.642639293879963,6.0,10.056329614990844,0.0,offroad
288.0,557.0,335170.0,1074.0,3447.0,889.0,38.230421477991506,28.177792877031955,7.0,11.629463131654528,0.0,offroad
186.0,559.0,322268.0,861.0,2494.0,844.0,40.61987285328859,29.504180788447147,7.0,10.453484350522412,0.0,offroad
351.0,699.0,373444.0,924.0,3209.0,830.0,30.95205674026432,34.48433528733043,7.0,9.314597741297886,1.0,offroad
231.0,586.0,355006.0,955.0,3306.0,890.0,39.82349938174165,26.5328187181796,7.0,9.485212646969932,0.0,offroad
331.0,605.0,472405.0,1070.0,3318.0,832.0,35.050005241593965,33.188305413438165,7.0,11.251394136834305,1.0,offroad
290.0,575.0,448866.0,715.0,2573.0,887.0,35.049379246885934,32.11929777893458,6.0,10.096611283647913,0.0,offroad
258.0,579.0,371141.0,1032.0,2882.0,826.0,29.0332493297346,29.132160274352387,7.0,9.28004778077691,1.0,offroad
296.0,593.0,429770.0,1074.0,2911.0,824.0,36.09487782868396,32.00818488465665,7.0,8.611323011104568,1.0,offroad
340.0,620.0,433399.0,1122.0,2980.0,781.0,31.50372268314043,30.95421730011795,7.0,10.513338369136518,1.0,offroad
295.0,510.0,435249.0,950.0,3377.0,820.0,31.406810809905373,28.396520535553982,6.0,11.209964675084125,1.0,offroad
260.0,569.0,376694.0,777.0,3117.0,845.0,40.63602543169005,26.711521914611147,8.0,7.2875570072507285,0.0,offroad
294.0,600.0,329578.0,801.0,3461.0,927.0,26.29390134452855,28.39621939760225,8.0,9.612936354666903,0.0,offroad
320.0,550.0,365862.0,854.0,2488.0,907.0,28.549720828133136,30.865450082380647,8.0,11.329869239136475,0.0,offroad
211.0,524.0,440658.0,1069.0,2814.0,916.0,39.22287503209006,30.941684425554975,7.0,9.382812053814268,0.0,offroad
248.0,636.0,303511.0,805.0,3054.0,822.0,32.8053298485579,23.81180148288961,8.0,10.029318767197273,1.0,offroad
269.0,603.0,330445.0,1172.0,2497.0,805.0,40.87020178488134,28.47701438213288,6.0,8.027682003393382,0.0,offroad
236.0,514.0,518418.0,967.0,2422.0,932.0,37.138748167886995,27.317367491430744,6.0,10.46392390482039,1.0,offroad
246.0,565.0,283701.0,1232.0,2869.0,932.0,39.47452235288,26.49646659431015,6.0,11.549784796544722,1.0,offroad
253.0,603.0,356863.0,960.0,3343.0,855.0,32.04845591050267,32.45710613283564,6.0,12.071389845701948,0.0,offroad
271.0,581.0,424585.0,912.0,3100.0,763.0,36.42481634189591,36.835708934389636,6.0,8.507715471298688,1.0,offroad
239.0,537.0,386499.0,861.0,3126.0,896.0,36.87021524708825,23.810546010266748,7.0,11.336935317683242,0.0,offroad
318.0,593.0,431619.0,1250.0,2714.0,909.0,34.69824015697392,29.5461443178999,6.0,7.695203964426943,1.0,offroad
251.0,514.0,357554.0,947.0,3029.0,761.0,29.94068648289137,31.266699947556845,7.0,10.757126032856995,0.0,offroad
260.0,664.0,364514.0,925.0,3261.0,878.0,34.344343915625444,34.8701028843458,7.0,9.681633535240104,0.0,offroad
232.0,584.0,449838.0,1057.0,3009.0,841.0,36.15803459942223,32.62418319971215,8.0,9.142824093018623,0.0,offroad
308.0,616.0,363406.0,1042.0,3143.0,794.0,35.588806894142934,22.435436397941732,7.0,10.723800564731778,0.0,offroad
254.0,598.0,451197.0,1183.0,2991.0,857.0,38.888189006570514,24.747192946582388,8.0,12.863945575939695,0.0,offroad
228.0,489.0,377504.0,923.0,3099.0,805.0,31.409968117588875,22.772971528107256,7.0,11.832707027465052,1.0,offroad
269.0,515.0,317046.0,869.0,2783.0,870.0,32.21498817767786,36.112717210581174,7.0,11.16143658724654,1.0,offroad
298.0,566.0,378436.0,1022.0,3210.0,885.0,33.337061525443886,28.13452198200916,6.0,10.959854435728127,0.0,offroad
298.0,556.0,300640.0,973.0,3187.0,949.0,30.80714713180768,28.50700061509299,7.0,8.73291854384814,1.0,offroad
263.0,613.0,359768.0,840.0,2732.0,945.0,36.34473227577312,30.3771601940839,8.0,9.62515939628193,0.0,offroad
281.0,586.0,423439.0,1003.0,2706.0,816.0,28.073434572786006,37.093859906148374,8.0,9.597815936473229,0.0,offroad
231.0,584.0,451708.0,773.0,2759.0,819.0,33.66429116605376,32.59043982436835,8.0,11.659257627688497,1.0,offroad
217.0,626.0,343385.0,1101.0,3015.0,907.0,34.295030349730595,31.334356293067344,8.0,9.939090652482205,1.0,offroad
291.0,505.0,451681.0,758.0,2794.0,844.0,36.44324589180082,35.51660384709483,7.0,10.037031645828488,1.0,offroad
191.0,596.0,459539.0,1015.0,3313.0,882.0,33.47663131048191,25.068637386227863,7.0,10.412503447437716,1.0,offroad
263.0,651.0,355989.0,1034.0,3062.0,847.0,33.485691703111925,31.373596064646822,6.0,11.764673238049408,0.0,offroad
216.0,583.0,463257.0,965.0,3396.0,859.0,31.413372374732635,36.46814067119797,8.0,11.486066269936128,1.0,offroad
253.0,629.0,260446.0,867.0,3293.0,836.0,35.726398032110595,25.28625018259598,6.0,10.676459216127562,0.0,offroad
328.0,567.0,359765.0,1133.0,3594.0,902.0,42.601309335888104,26.771770348283287,6.0,8.770919754251814,0.0,offroad
222.0,606.0,388780.0,980.0,3242.0,917.0,29.660181567496053,27.910597902346097,8.0,9.035028509260268,0.0,offroad
308.0,532.0,430926.0,832.0,2909.0,868.0,32.991630301314586,32.74104479604611,8.0,9.146684537203946,1.0,offroad
283.0,554.0,480423.0,808.0,3220.0,818.0,33.82477483790852,28.89014008599112,7.0,8.794848588743115,0.0,offroad
288.0,586.0,330677.0,1067.0,3646.0,829.0,33.68405747226847,28.03618804156651,7.0,8.29751429835832,0.0,offroad
268.0,483.0,417659.0,859.0,2898.0,930.0,30.067744706914205,24.63590617890783,6.0,10.403959284343507,0.0,offroad
286.0,614.0,277041.0,1103.0,3262.0,832.0,39.38321226804303,33.97759451013696,6.0,9.467577599889012,1.0,offroad
212.0,609.0,386396.0,1082.0,2850.0,746.0,33.42371133060166,31.423966722989242,6.0,8.247982114234443,0.0,offroad
315.0,601.0,354505.0,1023.0,3267.0,782.0,32.62032936138609,30.647369055697304,8.0,13.602375491545528,0.0,offroad
235.0,702.0,480221.0,987.0,2910.0,811.0,34.761291143835656,25.076481986041546,7.0,7.0,1.0,offroad
262.0,477.0,398703.0,1034.0,3019.0,838.0,33.97534728429641,31.75665081795235,7.0,9.956775097617065,0.0,offroad
314.0,620.0,389643.0,1197.0,3126.0,921.0,37.12429912935323,23.553283223739598,7.0,12.177558821165235,1.0,offroad
250.0,544.0,443713.0,985.0,2885.0,799.0,35.94071526202025,30.65487485043782,6.0,10.58263692051626,1.0,offroad
295.0,669.0,328682.0,1206.0,3085.0,849.0,33.60857956208978,25.15418693201251,6.0,11.139905472939741,1.0,offroad
300.0,467.0,303820.0,997.0,3087.0,876.0,33.94370527311312,38.85629384024591,6.0,9.658161161851249,1.0,offroad
274.0,616.0,440178.0,806.0,2926.0,874.0,37.054701371080874,30.02292030231589,6.0,11.161984953835113,0.0,offroad
293.0,543.0,363769.0,1030.0,3030.0,851.0,32.372806123081354,28.951577060802826,6.0,12.191538433508647,1.0,offroad
270.0,503.0,437829.0,1165.0,2626.0,924.0,34.49746443950753,31.464800957049693,6.0,9.25502342180763,1.0,offroad
306.0,604.0,339292.0,848.0,2561.0,860.0,37.00364994122908,32.27837987572804,6.0,12.284403886725691,1.0,offroad
213.0,528.0,389910.0,1042.0,3044.0,833.0,38.26573312002345,30.22239666596328,6.0,10.042203268301883,1.0,offroad
380.0,494.0,369377.0,960.0,3476.0,871.0,35.580506593795356,32.92946904121786,8.0,10.552746380258558,1.0,offroad
225.0,599.0,302621.0,1026.0,3057.0,942.0,29.522591372953773,27.896894884511656,8.0,9.597443059061547,0.0,offroad
284.0,590.0,332193.0,923.0,3373.0,847.0,36.31375893650566,29.596840849282323,7.0,8.225371727125353,0.0,offroad
362.0,519.0,421128.0,829.0,3047.0,903.0,27.747527093662296,29.282736340154372,6.0,10.996079429958375,0.0,offroad
249.0,572.0,390274.0,1014.0,3000.0,790.0,38.87955610603012,31.033183788555927,6.0,10.592322235003866,0.0,offroad
237.0,552.0,371193.0,800.0,2493.0,816.0,36.82882268254836,27.714019135245206,8.0,8.916791175056705,1.0,offroad
309.0,552.0,362307.0,1281.0,3316.0,906.0,39.090031274956836,26.504126957330826,7.0,8.166453077519142,1.0,offroad
248.0,504.0,358450.0,968.0,3080.0,863.0,32.10136802644272,32.39979737379799,6.0,10.88757659017298,1.0,offroad
292.0,528.0,360760.0,1072.0,3616.0,883.0,36.65423917046504,31.857805542854553,6.0,8.390214588899426,0.0,offroad
282.0,586.0,398984.0,959.0,3017.0,782.0,33.8803245269898,34.86791741861825,7.0,9.942376286047093,0.0,offroad
280.0,513.0,465635.0,1005.0,2927.0,784.0,36.56693693238254,31.905609543346117,6.0,8.358258458747656,1.0,offroad
280.0,512.0,442597.0,1119.0,2891.0,838.0,34.52252247402834,27.275920064477237,8.0,8.938040579490396,1.0,offroad
312.0,664.0,390916.0,1125.0,2784.0,893.0,37.29035846921267,31.01468910913182,6.0,11.085959116104052,1.0,offroad
305.0,518.0,391346.0,776.0,3314.0,852.0,33.17687483633683,27.079692356967076,8.0,9.64813145557122,0.0,offroad
297.0,612.0,344723.0,890.0,3197.0,810.0,35.209684209278265,30.43314124883497,8.0,8.08359960224756,1.0,offroad
333.0,545.0,470076.0,1262.0,3549.0,839.0,28.7625972130531,21.799363144218557,8.0,9.078942757675883,1.0,offroad
304.0,593.0,335507.0,875.0,3076.0,888.0,36.371584417859545,26.378907141376708,7.0,9.051297375534798,1.0,offroad
230.0,621.0,368274.0,1206.0,3150.0,823.0,34.964280398631736,30.221841874232013,7.0,8.907414530137435,1.0,offroad
303.0,616.0,455765.0,929.0,3502.0,800.0,31.455600528210276,23.840143912477625,6.0,10.966313258266192,0.0,offroad
230.0,508.0,360363.0,951.0,2467.0,796.0,32.302152292850685,35.017687569373315,6.0,10.28717607393603,0.0,offroad
317.0,658.0,280082.0,908.0,3148.0,885.0,32.62526844329472,28.930751879312215,6.0,10.26065380293591,1.0,offroad
235.0,651.0,341447.0,1130.0,2765.0,803.0,37.86508116420124,33.22677732302666,6.0,11.277114905143982,1.0,offroad
302.0,582.0,326315.0,1059.0,2785.0,948.0,40.4069451184639,32.114340992244486,7.0,10.887485625903167,0.0,offroad
303.0,594.0,367240.0,778.0,2975.0,895.0,38.309716996486706,31.765277730014436,7.0,9.18805135755664,1.0,offroad
257.0,561.0,410927.0,1258.0,3037.0,838.0,34.092723654485674,30.435346684177,7.0,10.413494796451387,0.0,offroad
292.0,607.0,401687.0,769.0,3191.0,813.0,31.16456292948615,26.134418602507512,6.0,10.650312415708793,1.0,offroad
261.0,553.0,324177.0,1128.0,3137.0,900.0,33.9136135223357,27.701075859569492,6.0,8.382527400056158,0.0,offroad
343.0,501.0,393683.0,1203.0,3179.0,859.0,31.610307235633364,25.163807840013035,7.0,8.240773319100157,1.0,offroad
286.0,432.0,330961.0,985.0,3479.0,887.0,36.067798916473635,28.59958118544604,7.0,9.125251424116065,0.0,offroad
185.0,539.0,337089.0,928.0,3168.0,844.0,34.73097107548718,34.59715606463833,7.0,12.653797118316165,1.0,offroad
191.0,563.0,386170.0,1057.0,3130.0,808.0,31.0697986289335,38.76110126816999,6.0,9.27402349059917,0.0,offroad
258.0,572.0,403640.0,646.0,3049.0,786.0,36.135209989182236,26.37284781106643,8.0,10.912903245895883,1.0,offroad
241.0,528.0,366318.0,863.0,2857.0,784.0,28.583903419054455,33.56284968350276,8.0,8.055926960764108,1.0,offroad
245.0,530.0,391311.0,1145.0,2649.0,841.0,28.936268917614356,28.623796487112337,8.0,7.687782842628448,1.0,offroad
170.0,610.0,455966.0,1015.0,2690.0,821.0,41.19469573679457,33.18486889301195,7.0,9.555097587965692,1.0,offroad
305.0,575.0,407478.0,1196.0,3335.0,771.0,35.78398239115367,32.57867170808764,7.0,10.928290495216952,1.0,offroad
218.0,515.0,391679.0,1275.0,2749.0,835.0,38.770527855554924,29.937482457892933,8.0,12.182124303055883,0.0,offroad
345.0,597.0,390705.0,1063.0,3016.0,849.0,39.18819492289535,35.30640663124265,6.0,7.738670583049869,1.0,offroad
257.0,604.0,413471.0,985.0,2425.0,796.0,38.13774884570058,20.40850752287774,7.0,9.667639617113561,0.0,offroad
